sales,dayofmonth,dayofweek,month,shift_sales+1,shift_sales+2,shift_sales+3,shift_sales+4,shift_sales+5,shift_sales+6,shift_sales+7,shift_sales+8,shift_sales+9,shift_sales+10,shift_sales+11,shift_sales+12,shift_sales+13,shift_sales+14,daily_store_sales1,daily_store_sales2,daily_store_sales3,daily_store_sales4,daily_store_sales5,daily_store_sales6,daily_store_sales7,daily_store_sales8,daily_store_sales9,daily_store_sales10,daily_store_sales11,daily_store_sales12,daily_store_sales13,daily_store_sales14,daily_store_sales15,daily_store_sales16,daily_store_sales17,daily_store_sales18,daily_store_sales19,daily_store_sales20,daily_store_sales21,daily_store_sales22,daily_store_sales23,daily_store_sales24,daily_store_sales25,daily_store_sales26,daily_store_sales27,daily_store_sales28,daily_store_sales29,daily_store_sales30,mean_store_sales1,mean_store_sales2,mean_store_sales3,mean_store_sales4,mean_store_sales5,mean_store_sales6,mean_store_sales7,mean_store_sales8,mean_store_sales9,mean_store_sales10,mean_store_sales11,mean_store_sales12,mean_store_sales13,mean_store_sales14,mean_store_sales15,mean_store_sales16,mean_store_sales17,mean_store_sales18,mean_store_sales19,mean_store_sales20,mean_store_sales21,mean_store_sales22,mean_store_sales23,mean_store_sales24,mean_store_sales25,mean_store_sales26,mean_store_sales27,mean_store_sales28,mean_store_sales29,mean_store_sales30,shift_day+1,shift_day+2,shift_day+3,shift_day+4,shift_day+5,shift_day+6,shift_day+7,shift_day+8,shift_day+9,shift_day+10,shift_day+11,shift_day+12,shift_day+13,shift_day+14,shift_day+15,shift_day+16,shift_day+17,shift_day+18,shift_day+19,shift_day+20,shift_day+21,shift_day+22,shift_day+23,shift_day+24,shift_day+25,shift_day+26,shift_day+27,shift_day+28,shift_day+29,shift_day+30
361,26,1,2,308.0,445.0,425.0,409.0,357.0,349.0,328.0,302.0,437.0,397.0,388.0,412.0,316.0,354.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,15124.0,14956.0,12998.0,19544.0,18323.0,17473.0,14724.0,13391.0,13724.0,11848.0,17579.0,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,30.248,29.912,25.996,39.088,36.646,34.946,29.448,26.782,27.448,23.696,35.158,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
342,27,2,2,361.0,308.0,445.0,425.0,409.0,357.0,349.0,328.0,302.0,437.0,397.0,388.0,412.0,316.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,15124.0,14956.0,12998.0,19544.0,18323.0,17473.0,14724.0,13391.0,13724.0,11848.0,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,30.248,29.912,25.996,39.088,36.646,34.946,29.448,26.782,27.448,23.696,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
334,28,3,2,342.0,361.0,308.0,445.0,425.0,409.0,357.0,349.0,328.0,302.0,437.0,397.0,388.0,412.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,15124.0,14956.0,12998.0,19544.0,18323.0,17473.0,14724.0,13391.0,13724.0,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,30.248,29.912,25.996,39.088,36.646,34.946,29.448,26.782,27.448,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
441,1,4,3,334.0,342.0,361.0,308.0,445.0,425.0,409.0,357.0,349.0,328.0,302.0,437.0,397.0,388.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,15124.0,14956.0,12998.0,19544.0,18323.0,17473.0,14724.0,13391.0,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,30.248,29.912,25.996,39.088,36.646,34.946,29.448,26.782,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
478,2,5,3,441.0,334.0,342.0,361.0,308.0,445.0,425.0,409.0,357.0,349.0,328.0,302.0,437.0,397.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,15124.0,14956.0,12998.0,19544.0,18323.0,17473.0,14724.0,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,30.248,29.912,25.996,39.088,36.646,34.946,29.448,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
494,3,6,3,478.0,441.0,334.0,342.0,361.0,308.0,445.0,425.0,409.0,357.0,349.0,328.0,302.0,437.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,15124.0,14956.0,12998.0,19544.0,18323.0,17473.0,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,30.248,29.912,25.996,39.088,36.646,34.946,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
311,4,0,3,494.0,478.0,441.0,334.0,342.0,361.0,308.0,445.0,425.0,409.0,357.0,349.0,328.0,302.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,15124.0,14956.0,12998.0,19544.0,18323.0,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,30.248,29.912,25.996,39.088,36.646,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
413,5,1,3,311.0,494.0,478.0,441.0,334.0,342.0,361.0,308.0,445.0,425.0,409.0,357.0,349.0,328.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,15124.0,14956.0,12998.0,19544.0,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,30.248,29.912,25.996,39.088,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
397,6,2,3,413.0,311.0,494.0,478.0,441.0,334.0,342.0,361.0,308.0,445.0,425.0,409.0,357.0,349.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,15124.0,14956.0,12998.0,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,30.248,29.912,25.996,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
456,7,3,3,397.0,413.0,311.0,494.0,478.0,441.0,334.0,342.0,361.0,308.0,445.0,425.0,409.0,357.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,15124.0,14956.0,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,30.248,29.912,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
440,8,4,3,456.0,397.0,413.0,311.0,494.0,478.0,441.0,334.0,342.0,361.0,308.0,445.0,425.0,409.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,15124.0,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,30.248,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
479,9,5,3,440.0,456.0,397.0,413.0,311.0,494.0,478.0,441.0,334.0,342.0,361.0,308.0,445.0,425.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,16112.0,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,32.224,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
544,10,6,3,479.0,440.0,456.0,397.0,413.0,311.0,494.0,478.0,441.0,334.0,342.0,361.0,308.0,445.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,17450.0,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,34.9,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
330,11,0,3,544.0,479.0,440.0,456.0,397.0,413.0,311.0,494.0,478.0,441.0,334.0,342.0,361.0,308.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,18425.0,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,36.85,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
385,12,1,3,330.0,544.0,479.0,440.0,456.0,397.0,413.0,311.0,494.0,478.0,441.0,334.0,342.0,361.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,19501.0,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,39.002,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
442,13,2,3,385.0,330.0,544.0,479.0,440.0,456.0,397.0,413.0,311.0,494.0,478.0,441.0,334.0,342.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,12961.0,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,25.922,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
415,14,3,3,442.0,385.0,330.0,544.0,479.0,440.0,456.0,397.0,413.0,311.0,494.0,478.0,441.0,334.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,15154.0,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,30.308,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
457,15,4,3,415.0,442.0,385.0,330.0,544.0,479.0,440.0,456.0,397.0,413.0,311.0,494.0,478.0,441.0,19395.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,15274.0,38.79,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,30.548,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
481,16,5,3,457.0,415.0,442.0,385.0,330.0,544.0,479.0,440.0,456.0,397.0,413.0,311.0,494.0,478.0,20663.0,19395.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,16379.0,41.326,38.79,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,32.758,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
532,17,6,3,481.0,457.0,415.0,442.0,385.0,330.0,544.0,479.0,440.0,456.0,397.0,413.0,311.0,494.0,22144.0,20663.0,19395.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,17563.0,44.288,41.326,38.79,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,35.126,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
366,18,0,3,532.0,481.0,457.0,415.0,442.0,385.0,330.0,544.0,479.0,440.0,456.0,397.0,413.0,311.0,23338.0,22144.0,20663.0,19395.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,18428.0,46.676,44.288,41.326,38.79,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,36.856,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
416,19,1,3,366.0,532.0,481.0,457.0,415.0,442.0,385.0,330.0,544.0,479.0,440.0,456.0,397.0,413.0,15583.0,23338.0,22144.0,20663.0,19395.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,19502.0,31.166,46.676,44.288,41.326,38.79,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,39.004,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
379,20,2,3,416.0,366.0,532.0,481.0,457.0,415.0,442.0,385.0,330.0,544.0,479.0,440.0,456.0,397.0,18235.0,15583.0,23338.0,22144.0,20663.0,19395.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,12858.0,36.47,31.166,46.676,44.288,41.326,38.79,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,25.716,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
448,21,3,3,379.0,416.0,366.0,532.0,481.0,457.0,415.0,442.0,385.0,330.0,544.0,479.0,440.0,456.0,18097.0,18235.0,15583.0,23338.0,22144.0,20663.0,19395.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,15359.0,36.194,36.47,31.166,46.676,44.288,41.326,38.79,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,30.718,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
455,22,4,3,448.0,379.0,416.0,366.0,532.0,481.0,457.0,415.0,442.0,385.0,330.0,544.0,479.0,440.0,19405.0,18097.0,18235.0,15583.0,23338.0,22144.0,20663.0,19395.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,14909.0,38.81,36.194,36.47,31.166,46.676,44.288,41.326,38.79,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,29.818,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
463,23,5,3,455.0,448.0,379.0,416.0,366.0,532.0,481.0,457.0,415.0,442.0,385.0,330.0,544.0,479.0,20812.0,19405.0,18097.0,18235.0,15583.0,23338.0,22144.0,20663.0,19395.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,16329.0,41.624,38.81,36.194,36.47,31.166,46.676,44.288,41.326,38.79,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,32.658,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
553,24,6,3,463.0,455.0,448.0,379.0,416.0,366.0,532.0,481.0,457.0,415.0,442.0,385.0,330.0,544.0,22108.0,20812.0,19405.0,18097.0,18235.0,15583.0,23338.0,22144.0,20663.0,19395.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,17393.0,44.216,41.624,38.81,36.194,36.47,31.166,46.676,44.288,41.326,38.79,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,34.786,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
316,25,0,3,553.0,463.0,455.0,448.0,379.0,416.0,366.0,532.0,481.0,457.0,415.0,442.0,385.0,330.0,23287.0,22108.0,20812.0,19405.0,18097.0,18235.0,15583.0,23338.0,22144.0,20663.0,19395.0,18413.0,18029.0,15323.0,23252.0,22054.0,20755.0,19310.0,18435.0,18189.0,15710.0,23260.0,22094.0,20978.0,16228.0,15014.0,15184.0,13058.0,19482.0,18436.0,46.574,44.216,41.624,38.81,36.194,36.47,31.166,46.676,44.288,41.326,38.79,36.826,36.058,30.646,46.504,44.108,41.51,38.62,36.87,36.378,31.42,46.52,44.188,41.956,32.456,30.028,30.368,26.116,38.964,36.872,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
